columna,columna_1,"CUADRO 3 - Nacimientos por área y sexo, según departamento y municipio de residencia de la madre",columna_2,columna_3,columna_4,columna_5,columna_6,columna_7,columna_8,columna_9,columna_10,columna_11,columna_12,columna_13,columna_14,columna_15,columna_16,columna_17,columna_18,año,tipo,hoja_origen,cuadro
81.0,81591.0,,81591 Puerto Rondón,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
81.0,81736.0,,81736 Saravena,48,28,20,0,19,15,0,0,0,0,9,5,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
81.0,81794.0,,81794 Tame,65,39,26,0,15,13,0,6,3,0,18,10,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
81.0,81999.0,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
85.0,85000.0,85 Casanare,Total,489,252,237,0,183,177,0,11,9,0,58,51,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
85.0,85001.0,,85001 Yopal,235,118,117,0,96,95,0,8,8,0,14,14,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
85.0,85010.0,,85010 Aguazul,26,10,16,0,5,12,0,0,0,0,5,4,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
85.0,85015.0,,85015 Chámeza,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
85.0,85125.0,,85125 Hato Corozal,9,4,5,0,4,3,0,0,0,0,0,2,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
85.0,85136.0,,85136 La Salina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
85.0,85139.0,,85139 Maní,17,7,10,0,7,6,0,0,0,0,0,4,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
85.0,85162.0,,85162 Monterrey,12,7,5,0,5,4,0,0,0,0,2,1,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
85.0,85225.0,,85225 Nunchía,6,3,3,0,2,0,0,0,0,0,1,3,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
85.0,85230.0,,85230 Orocué,18,7,11,0,2,8,0,1,1,0,4,2,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
85.0,85250.0,,85250 Paz de Ariporo,44,27,17,0,23,16,0,0,0,0,4,1,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
85.0,85263.0,,85263 Pore,19,14,5,0,7,5,0,0,0,0,7,0,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
85.0,85279.0,,85279 Recetor,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
85.0,85300.0,,85300 Sabanalarga,5,3,2,0,2,1,0,0,0,0,1,1,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
85.0,85315.0,,85315 Sácama,4,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
85.0,85325.0,,85325 San Luis de Palenque,6,3,3,0,1,1,0,0,0,0,2,2,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
85.0,85400.0,,85400 Támara,7,4,3,0,0,2,0,0,0,0,4,1,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
85.0,85410.0,,85410 Tauramena,27,15,12,0,9,9,0,2,0,0,4,3,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
85.0,85430.0,,85430 Trinidad,13,7,6,0,6,1,0,0,0,0,1,5,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
85.0,85440.0,,85440 Villanueva,39,21,18,0,12,10,0,0,0,0,9,8,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
85.0,85999.0,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
86.0,86000.0,86 Putumayo,Total,393,190,203,0,95,97,0,11,13,0,84,93,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
86.0,86001.0,,86001 Mocoa,59,26,33,0,16,23,0,1,0,0,9,10,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
86.0,86219.0,,86219 Colón,3,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
86.0,86320.0,,86320 Orito,47,21,26,0,8,12,0,0,1,0,13,13,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
86.0,86568.0,,86568 Puerto Asís,86,38,48,0,21,23,0,2,3,0,15,22,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
86.0,86569.0,,86569 Puerto Caicedo,15,5,10,0,3,3,0,0,1,0,2,6,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
86.0,86571.0,,86571 Puerto Guzmán,38,20,18,0,12,6,0,2,3,0,6,9,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
86.0,86573.0,,86573 Puerto Leguízamo,20,11,9,0,3,7,0,0,0,0,8,2,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
86.0,86749.0,,86749 Sibundoy,8,4,4,0,3,3,0,0,0,0,1,1,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
86.0,86755.0,,86755 San Francisco,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
86.0,86757.0,,86757 San Miguel,26,13,13,0,4,4,0,1,1,0,8,8,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
86.0,86760.0,,86760 Santiago,6,4,2,0,2,0,0,1,0,0,1,2,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
86.0,86865.0,,86865 Valle del Guamuez,55,29,26,0,13,7,0,4,1,0,12,18,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
86.0,86885.0,,86885 Villagarzón,29,16,13,0,9,8,0,0,3,0,7,2,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
86.0,86999.0,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
88.0,88000.0,88 Archipiélago de San Andrés y Providencia,Total,52,26,26,0,12,21,0,12,4,0,2,1,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
88.0,88001.0,,88001 San Andrés,50,26,24,0,12,20,0,12,3,0,2,1,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
88.0,88564.0,,88564 Providencia,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
88.0,88999.0,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
91.0,91000.0,91 Amazonas,Total,51,19,32,0,10,20,0,4,9,0,5,3,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
91.0,91001.0,,91001 Leticia,37,12,25,0,10,17,0,1,7,0,1,1,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
91.0,91263.0,,91263 El Encanto,3,2,1,0,0,0,0,0,1,0,2,0,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
91.0,91405.0,,91405 La Chorrera,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
91.0,91407.0,,91407 La Pedrera,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
91.0,91430.0,,91430 La Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
91.0,91460.0,,91460 Mirití - Paraná,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
91.0,91530.0,,91530 Puerto Alegría,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
91.0,91536.0,,91536 Puerto Arica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
91.0,91540.0,,91540 Puerto Nariño,5,2,3,0,0,2,0,1,0,0,1,1,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
91.0,91669.0,,91669 Puerto Santander,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
91.0,91798.0,,91798 Tarapacá,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
91.0,91999.0,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
94.0,94000.0,94 Guainía,Total,43,21,22,0,8,9,0,2,0,0,11,13,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
94.0,94001.0,,94001 Inírida,34,16,18,0,8,9,0,0,0,0,8,9,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
94.0,94343.0,,94343 Barranco Minas,4,2,2,0,0,0,0,1,0,0,1,2,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
94.0,94663.0,,94663 Mapiripana,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
94.0,94883.0,,94883 San Felipe,3,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
94.0,94884.0,,94884 Puerto Colombia,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
94.0,94885.0,,94885 La Guadalupe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
94.0,94886.0,,94886 Cacahual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
94.0,94887.0,,94887 Pana Pana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
94.0,94888.0,,94888 Morichal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
94.0,94999.0,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
95.0,95000.0,95 Guaviare,Total,88,49,39,0,26,24,0,2,2,0,21,13,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
95.0,95001.0,,95001 San José del Guaviare,62,37,25,0,20,14,0,1,0,0,16,11,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
95.0,95015.0,,95015 Calamar,14,8,6,0,5,4,0,0,0,0,3,2,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
95.0,95025.0,,95025 El Retorno,9,3,6,0,1,5,0,1,1,0,1,0,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
95.0,95200.0,,95200 Miraflores,3,1,2,0,0,1,0,0,1,0,1,0,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
95.0,95999.0,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
97.0,97000.0,97 Vaupés,Total,33,18,15,0,2,5,0,0,0,0,16,10,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
97.0,97001.0,,97001 Mitú,31,17,14,0,2,5,0,0,0,0,15,9,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
97.0,97161.0,,97161 Carurú,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
97.0,97511.0,,97511 Pacoa,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
97.0,97666.0,,97666 Taraira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
97.0,97777.0,,97777 Papunaua,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
97.0,97889.0,,97889 Yavaraté,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
97.0,97999.0,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
99.0,99000.0,99 Vichada,Total,89,49,40,0,30,26,0,1,0,0,18,14,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
99.0,99001.0,,99001 Puerto Carreño,43,23,20,0,21,19,0,0,0,0,2,1,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
99.0,99524.0,,99524 La Primavera,9,7,2,0,3,2,0,1,0,0,3,0,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
99.0,99624.0,,99624 Santa Rosalía,5,4,1,0,4,1,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
99.0,99773.0,,99773 Cumaribo,32,15,17,0,2,4,0,0,0,0,13,13,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
99.0,99999.0,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro3,cuadro3
75.0,75000.0,Extranjero,Total,266,126,140,0,0,0,0,0,0,0,0,0,0,126,140,0,2023,nacimientos,Cuadro3,cuadro3
75.0,75076.0,,076 Brasil,6,4,2,0,0,0,0,0,0,0,0,0,0,4,2,0,2023,nacimientos,Cuadro3,cuadro3
75.0,75218.0,,218 Ecuador,4,1,3,0,0,0,0,0,0,0,0,0,0,1,3,0,2023,nacimientos,Cuadro3,cuadro3
75.0,75320.0,,320 Guatemala,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,nacimientos,Cuadro3,cuadro3
75.0,75430.0,,430 Liberia,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,nacimientos,Cuadro3,cuadro3
75.0,75533.0,,533 Aruba,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,nacimientos,Cuadro3,cuadro3
75.0,75604.0,,604 Perú,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2023,nacimientos,Cuadro3,cuadro3
75.0,75862.0,,862 Venezuela,251,118,133,0,0,0,0,0,0,0,0,0,0,118,133,0,2023,nacimientos,Cuadro3,cuadro3
1.0,1999.0,Sin Información,Total,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,nacimientos,Cuadro3,cuadro3
,,Fuente: DANE - Estadísticas Vitales,,,,,,,,,,,,,,,,,,2023,nacimientos,Cuadro3,cuadro3
,,Fecha de actualización: 24 de marzo de 2023,,,,,,,,,,,,,,,,,,2023,nacimientos,Cuadro3,cuadro3
,,"Año corrido 2024, preliminar - (Nacimientos ocurridos y reportados por la fuente entre el 1 y el 31 de enero de 2024)",,,,,,,,,,,,,,,,,,2024,nacimientos,Cuadro3,cuadro3
,,Volver al índice,,Departamento,,,,Municipio,,,,,,,,,,,,2024,nacimientos,Cuadro3,cuadro3
,,Departamento y municipio de residencia de la madre,,Total,Total,,,Cabecera municipal,,,Centro poblado,,,Rural disperso,,,Sin información,,,2024,nacimientos,Cuadro3,cuadro3
,,,,,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,2024,nacimientos,Cuadro3,cuadro3
3.0,3000.0,Total Nacional,,37740,19316,18421,3,14369,13669,3,1254,1175,0,3579,3475,0,114,102,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5000.0,05 Antioquia,Total,4500,2327,2173,0,1658,1549,0,132,124,0,537,500,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5001.0,,05001 Medellín,1519,810,709,0,787,688,0,7,6,0,16,15,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5002.0,,05002 Abejorral,7,6,1,0,3,0,0,0,0,0,3,1,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5004.0,,05004 Abriaquí,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5021.0,,05021 Alejandría,3,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5030.0,,05030 Amagá,15,9,6,0,1,3,0,1,0,0,7,3,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5031.0,,05031 Amalfi,14,7,7,0,4,5,0,0,0,0,3,2,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5034.0,,05034 Andes,22,9,13,0,4,2,0,3,2,0,2,9,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5036.0,,05036 Angelópolis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5038.0,,05038 Angostura,6,5,1,0,2,0,0,0,0,0,3,1,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5040.0,,05040 Anorí,19,10,9,0,5,2,0,0,0,0,5,7,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5042.0,,05042 Santa Fé de Antioquia,21,8,13,0,6,9,0,0,1,0,2,3,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5044.0,,05044 Anzá,7,4,3,0,0,0,0,1,0,0,3,3,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5045.0,,05045 Apartadó,103,56,47,0,43,34,0,7,7,0,6,6,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5051.0,,05051 Arboletes,26,16,10,0,7,3,0,1,4,0,8,3,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5055.0,,05055 Argelia,4,3,1,0,2,0,0,0,1,0,1,0,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5059.0,,05059 Armenia,3,1,2,0,0,0,0,0,1,0,1,1,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5079.0,,05079 Barbosa,28,15,13,0,7,6,0,0,0,0,8,7,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5086.0,,05086 Belmira,8,5,3,0,2,1,0,0,0,0,3,2,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5088.0,,05088 Bello,317,156,161,0,151,154,0,1,1,0,4,6,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5091.0,,05091 Betania,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5093.0,,05093 Betulia,11,9,2,0,2,0,0,2,0,0,5,2,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5101.0,,05101 Ciudad Bolívar,18,10,8,0,9,6,0,0,1,0,1,1,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5107.0,,05107 Briceño,6,2,4,0,1,3,0,0,0,0,1,1,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5113.0,,05113 Buriticá,9,2,7,0,0,5,0,0,0,0,2,2,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5120.0,,05120 Cáceres,32,16,16,0,8,5,0,4,7,0,4,4,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5125.0,,05125 Caicedo,9,6,3,0,3,0,0,0,0,0,3,3,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5129.0,,05129 Caldas,43,22,21,0,14,13,0,3,1,0,5,7,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5134.0,,05134 Campamento,5,3,2,0,1,0,0,0,0,0,2,2,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5138.0,,05138 Cañasgordas,12,8,4,0,2,1,0,1,0,0,5,3,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5142.0,,05142 Caracolí,3,2,1,0,0,1,0,0,0,0,2,0,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5145.0,,05145 Caramanta,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5147.0,,05147 Carepa,61,33,28,0,26,19,0,2,1,0,5,8,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5148.0,,05148 El Carmen de Viboral,50,22,28,0,13,9,0,0,1,0,9,18,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5150.0,,05150 Carolina,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5154.0,,05154 Caucasia,109,55,54,0,46,50,0,5,0,0,4,4,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5172.0,,05172 Chigorodó,64,33,31,0,25,22,0,1,1,0,7,8,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5190.0,,05190 Cisneros,8,6,2,0,4,2,0,0,0,0,2,0,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5197.0,,05197 Cocorná,13,12,1,0,6,1,0,0,0,0,6,0,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5206.0,,05206 Concepción,3,1,2,0,0,2,0,0,0,0,1,0,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5209.0,,05209 Concordia,18,5,13,0,1,5,0,0,0,0,4,8,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5212.0,,05212 Copacabana,46,26,20,0,19,14,0,0,0,0,7,6,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5234.0,,05234 Dabeiba,20,9,11,0,5,5,0,0,0,0,4,6,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5237.0,,05237 Donmatías,8,4,4,0,1,2,0,0,0,0,3,2,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5240.0,,05240 Ebéjico,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5250.0,,05250 El Bagre,72,32,40,0,15,25,0,8,6,0,9,9,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5264.0,,05264 Entrerríos,6,2,4,0,0,2,0,0,0,0,2,2,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5266.0,,05266 Envigado,90,36,54,0,36,49,0,0,1,0,0,4,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5282.0,,05282 Fredonia,10,3,7,0,2,2,0,0,0,0,1,5,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5284.0,,05284 Frontino,16,6,10,0,2,3,0,0,0,0,4,7,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5306.0,,05306 Giraldo,8,3,5,0,0,2,0,1,1,0,2,2,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5308.0,,05308 Girardota,23,10,13,0,3,1,0,0,0,0,7,12,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5310.0,,05310 Gómez Plata,4,4,0,0,3,0,0,0,0,0,1,0,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5313.0,,05313 Granada,4,2,2,0,1,0,0,0,0,0,1,2,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5315.0,,05315 Guadalupe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5318.0,,05318 Guarne,31,14,17,0,1,6,0,0,0,0,13,11,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5321.0,,05321 Guatapé,7,3,4,0,2,4,0,0,0,0,1,0,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5347.0,,05347 Heliconia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5353.0,,05353 Hispania,4,3,1,0,1,1,0,0,0,0,2,0,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5360.0,,05360 Itagüí,189,86,103,0,68,79,0,7,12,0,11,12,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5361.0,,05361 Ituango,10,7,3,0,0,0,0,1,1,0,6,2,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5364.0,,05364 Jardín,7,5,2,0,1,1,0,1,0,0,3,1,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5368.0,,05368 Jericó,5,3,2,0,1,1,0,1,0,0,1,1,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5376.0,,05376 La Ceja,39,23,16,0,18,14,0,0,0,0,5,2,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5380.0,,05380 La Estrella,45,25,20,0,23,17,0,1,0,0,1,3,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5390.0,,05390 La Pintada,3,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5400.0,,05400 La Unión,11,6,5,0,4,2,0,1,1,0,1,2,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5411.0,,05411 Liborina,5,2,3,0,0,1,0,0,1,0,2,1,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5425.0,,05425 Maceo,8,4,4,0,2,2,0,0,0,0,2,2,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5440.0,,05440 Marinilla,62,31,31,0,19,15,0,0,1,0,12,15,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5467.0,,05467 Montebello,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5475.0,,05475 Murindó,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5480.0,,05480 Mutatá,20,13,7,0,4,0,0,1,2,0,8,5,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5483.0,,05483 Nariño,4,3,1,0,2,1,0,0,0,0,1,0,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5490.0,,05490 Necoclí,62,44,18,0,8,6,0,12,2,0,24,10,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5495.0,,05495 Nechí,50,23,27,0,12,11,0,5,5,0,6,11,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5501.0,,05501 Olaya,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5541.0,,05541 Peñol,11,5,6,0,2,4,0,0,0,0,3,2,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5543.0,,05543 Peque,4,3,1,0,1,0,0,0,0,0,2,1,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5576.0,,05576 Pueblorrico,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5579.0,,05579 Puerto Berrío,35,24,11,0,8,1,0,0,0,0,16,10,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5585.0,,05585 Puerto Nare,7,3,4,0,0,1,0,0,1,0,3,2,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5591.0,,05591 Puerto Triunfo,18,10,8,0,0,0,0,7,5,0,3,3,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
5.0,5604.0,,05604 Remedios,36,15,21,0,10,11,0,1,3,0,4,7,0,0,0,0,2024,nacimientos,Cuadro3,cuadro3
