nombre,href,descripcion,tipo_norma,tematica,subtema,publicacion
Concepto Jurídico 2024230000220143 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 2024230000220143 de 2024.pdf,Transferencias de recursos del municipio de Quimbaya - Quindio a una Em-presa Social del Estado de ese ente territorial.,Concepto,Salud,,
Concepto Jurídico 2024423001321192 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 2024423001321192 de 2024.pdf,Liquidación de contratos de prestación de servicios de salud y terminación unilateral.,Concepto,Salud,,
Concepto Jurídico 2024423001571612 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 2024423001571612 de 2024.pdf,Solicitud de concepto jurídico sobre la publicidad en Instituciones Prestadoras de Servicios de Salud IPS,Concepto,Salud,,
Concepto Jurídico 2024423001861222 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 2024423001861222 de 2024.pdf,"Consulta sobre la viabilidad de pago de servicios de salud prestados durante la vigencia de un contrato ya liquidado, con recursos diferentes a los contractuales.",Concepto,Salud,,
Resolucion No 691 de 2025.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolucion No 691 de 2025.pdf,"Por medio de la cual se declara la emergencia sanitaria en todo el territorio nacional por el brote causado por el virus de la fiebre amarilla y se adoptan medidas para su prevención y control.

Se publicara en el Diario Oficial No. 53.095 del 21 de abril de 2025.",Resolución,Salud,,2025-04-16T05:00:00Z
Concepto Juridico 2024424002636652 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Juridico 2024424002636652 de 2024.pdf,"Solicitud de concepto jurídico sobre la posibilidad de efectuar grabaciones en las visitas de inspección, vigilancia y control de carácter sanitario.",Concepto,Salud,,
Concepto Jurídico 2024424002700302 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 2024424002700302 de 2024.pdf,Consulta sobre quien paga laboratorios médicos ordenados por la Policía Nacional.,Concepto,Salud,,
Concepto Jurídico 2025423000180332 de 2025.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 2025423000180332 de 2025.pdf,Solicitud de concepto sobre la inembargabilidad de los recursos de la salud.,Concepto,Salud,,
Concepto Jurídico 2025423000310232 de 2025.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 2025423000310232 de 2025.pdf,Respuesta a consulta sobre la aplicabilidad del artículo 181 del Código de Comercio frente a la periodicidad de las reuniones ordinarias de la Junta Directiva de una Empresa Social del Estado – ESE del II nivel de atención.,Concepto,Salud,,
Concepto Jurídico 2025423000475462 de 2025.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 2025423000475462 de 2025.pdf,Respuesta a su solicitud de información sobre la historia y evolución del Ministerio de Salud en Colombia,Concepto,Salud,,
Concepto Jurídico 2025424000731442 de 2025.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 2025424000731442 de 2025.pdf,Respuesta a consulta sobre la obligatoriedad de contar con Revisor Fiscal en la ESE Hospital San José de Isnos.,Concepto,Salud,,
Resolucion No 862 de 2025.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolucion No 862 de 2025.pdf,"Por la cual se modifica la Resolución 1056 de 2015 en relación con el Anexo
Técnico 1. Afiliados a Fondos de Pensiones: Subsistema de Seguridad Social en Pensiones del Registro Único de Afiliados - RUAF y el Anexo Técnico 4.
Pagadores de Pensiones: Subsistema de Seguridad Social en Pensiones, y se
adiciona un anexo técnico para el reporte de la información de afiliados a
pensiones en régimen de Transición.

Publicada en el Diario Oficial No. 53.112 del 09 de mayo de 2025",Resolución,Salud,,2025-05-08T05:00:00Z
Resolucion No 838 de 2025.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolucion No 838 de 2025.pdf,"Por la cual se crea el Comité Institucional para la articulación, coordinación,
seguimiento y el cumplimiento de la Sentencia T-760 de 2008 proferida por la
Corte Constitucional y se dictan otras disposiciones.

Publicada en el Diario Oficial No. 53.111  del 08 de mayo de 2025",Resolución,Salud,,2025-05-07T05:00:00Z
Resolucion No 756 de 2025.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolucion No 756 de 2025.pdf,"Por la cual se modifica el Anexo Técnico 2 “Lista tabulad de la Resolución 2641 de 2024, modificada por la Resolución 2689 de 2024.

Publicada en el Diario Oficial No. 53.105 del 02 de mayo de 2025",Resolución,Salud,,2025-04-30T05:00:00Z
Resolucion No 757 de 2025.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolucion No 757 de 2025.pdf,"Por la cual se modifica el Anexo 3 “LISTADO DE PROCEDIMIENTOS DE
LABORATORIO CLÍNICO FINANCIADOS CON RECURSOS DE LA UPC"" de la
Resolución 2718 de 2024.

Publicada en el Diario Oficial No. 53.105 del 02 de mayo de 2025",Resolución,Salud,,2025-04-30T05:00:00Z
Resolucion No 542 de 2025.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolucion No 542 de 2025.pdf,"Por la cual se establecen los criterios para la compra centralizada, distribución y suministro de los medicamentos para el tratamiento de enfermedades huérfanas, definidas por el Ministerio de Salud y Protección Social y no financiados con recursos de la Unidad de Pago por Capitación- UPC y se dictan otras disposiciones.

Publicada en el Diario Oficial No. 53.076 del 01 de abril de 2025",Resolución,Salud,,2025-03-31T05:00:00Z
Concepto Jurídico 202442401764812 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 202442401764812 de 2024.pdf,Concepto Jurídico 202442401764812 de 2024,Concepto,Salud,,
Concepto Jurídico 202542400460272 de 2025.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 202542400460272 de 2025.pdf,Concepto Jurídico 202542400460272 de 2025,Concepto,Salud,,
Concepto Jurídico 202542400804272 de 2025.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 202542400804272 de 2025.pdf,Concepto Jurídico 202542400804272 de 2025,Concepto,Salud,,
Concepto Jurídico 2024424002685242 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 2024424002685242 de 2024.pdf,Concepto Jurídico 2024424002685242 de 2024,Concepto,Salud,,
Concepto Jurídico 2025424000434352 de 2025.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 2025424000434352 de 2025.pdf,Concepto Jurídico 2025424000434352 de 2025,Concepto,Salud,,
Concepto Jurídico 2025424001007512 de 2025.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 2025424001007512 de 2025.pdf,Concepto Jurídico 2025424001007512 de 2025,Concepto,Salud,,
Ley 2447 de 2025.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Ley 2447 de 2025.pdf,"Por medio del cual se eliminan todas las formas de uniones tempranas en las cuales uno o ambos contrayentes o compañeros permanentes sean menores de 18 años y se fortalece la política pública nacional de infancia y adolescencia mediante la creación del programa nacional de proyectos de vida para niños, niñas y adolescentes",Ley,Salud,,
Ley 2450 de 2025.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Ley 2450 de 2025.pdf,"Por medio del cual se establecen los objetivos, los lineamientos y se establecen las responsabilidades y las competencias específicas de los entes territoriales, autoridades ambientales y de policía para la formulación de una política de calidad acústica",Ley,Salud,,
Resolucion No 908 de 2025.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolucion No 908 de 2025.pdf,"Por la cual se establecen los requisitos y el procedimiento para la expedición,
renovación y cambios de la licencia de seguridad y salud en el trabajo.

Publicada en el Diario Oficial No. 53.119 del 16 de mayo de 2025",Resolución,Salud,,2025-05-15T05:00:00Z
Resolucion No 911 de 2025.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolucion No 911 de 2025.pdf,"Por la cual se modifica la Resolución 1798 de 2023, modificada por la Resolución 1895 de 2024, en relación con el plazo de entrada en operación y el reporte de afiliación y novedades del Sistema General de Riesgos Laborales en el Sistema de Afiliación Transaccional - SAT, para la afiliación obligatoria y voluntaria de trabajadores independientes.

Publicada en el Diario Oficial No. 53.119 del 16 de mayo de 2025",Resolución,Salud,,2025-05-15T05:00:00Z
Resolucion No 980 de 2025.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolucion No 980 de 2025.pdf,"Por la cual se aclara las Resoluciones 222 de 1990, 3659 de 2008. 3009 de 2010, 240, 241, 242 y 3753 de 2013, 2690 de 2015, y 562 de 2016, y sus modificatorias.

Publicada en el Diario Oficial No. 53.125 del 22 de mayo de 2025

",Resolución,Salud,,2025-05-21T05:00:00Z
Resolucion No 1175 de 2025.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolucion No 1175 de 2025.pdf,"Por la cual se modifica la Resolucion No. 983 de 2025, que exhorta a las entidades publicas a otorgar permisos sindicales en el marco de la mesa de negociación sindical unificada",Resolución,Salud,,2025-06-06T05:00:00Z
Resolución No 1122 de 2025.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 1122 de 2025.pdf,"Por la cual se efectúa la categorización del riesgo de las Empresas Sociales del Estado del nivel territorial para la vigencia 2025 y se dictan otras disposiciones.

Publicada en el Diario Oficial No. 53.133 del 30 de mayo de 2025",Resolución,Salud,,2025-06-10T05:00:00Z
Resolucion No 1182 de 2025.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolucion No 1182 de 2025.pdf,"Por medio de la cual se activa el proceso de asignación de afiliados que corresponde a población no indígena e indígena que no hace parte del territorio CRIC, de la Asociación Indígena del Cauca, Entidad Promotora de Salud Indígena - AIC - EPS-i, a otra(s) EPS o EPS-I, en el marco del proceso de transición previsto en el artículo 54 del Decreto Ley 968 de 2024

Publicada en el Diario Oficial No. 53.146 del 11 de Junio de 2025",Resolución,Salud,,2025-06-10T05:00:00Z
Concepto Jurídico 202542400823432 de 2025.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 202542400823432 de 2025.pdf,Concepto Jurídico 202542400823432 de 2025,Concepto,Salud,,
Concepto Jurídico 2025423000354832 de 2025.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 2025423000354832 de 2025.pdf,Concepto Jurídico 2025423000354832 de 2025,Concepto,Salud,,
Concepto Jurídico 2025423000552212 de 2025.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 2025423000552212 de 2025.pdf,Concepto Jurídico 2025423000552212 de 2025,Concepto,Salud,,
Concepto Jurídico 2025423000591572 de 2025.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 2025423000591572 de 2025.pdf,Concepto Jurídico 2025423000591572 de 2025,Concepto,Salud,,
Concepto Jurídico 2025423000739142 de 2025.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 2025423000739142 de 2025.pdf,Concepto Jurídico 2025423000739142 de 2025,Concepto,Salud,,
Concepto Jurídico 2025423001170012 de 2025.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 2025423001170012 de 2025.pdf,Concepto Jurídico 2025423001170012 de 2025,Concepto,Salud,,
Resolucion No 1188 de 2025.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolucion No 1188 de 2025.pdf,"Por la cual se establecen los parámetros para la creación y operación en condiciones de higiene, salubridad y dotación adecuada de las Áreas de Lactancia Materna en Espacio Público y se dictan otras disposiciones

Publicada en el Diario Oficial 53.146 del 11 de Junio de 2025.  ",Resolución,Salud,,2025-06-16T05:00:00Z
Resolucion No 1211 de 2025.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolucion No 1211 de 2025.pdf,"Por la cual se modifican los artículos 3o y 7° de la Resolución 0485 del 27 de marzo de 2025

Publicada en el Diario Oficial No. 53.149 del 14 de junio de 2025",Resolución,Salud,,2025-06-16T05:00:00Z
Resolucion No 1226 de 2025.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolucion No 1226 de 2025.pdf,"Por la cual se establecen las Zonas de Recuperación Nutricional (ZRN) dentro de ecosistemas estratégicos para la soberanía alimentaria

Diario Oficial No. 53.151 del 16 de junio de 2025",Resolución,Salud,,2025-06-16T05:00:00Z
Resolucion No 1235 de 2025.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolucion No 1235 de 2025.pdf,"Por la cual se modifica la Resolucion No. 1175 del 06 de junio de 2025 “Por la cual se modifica la Resolución No. 983 de 2025, que exhorta a las entidades públicas a otorgar permisos sindicales en el marco de la mesa de negociación sindical unificada del sector salud”",Resolución,Salud,,2025-06-18T05:00:00Z
Resolución No 1330 de 2025.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 1330 de 2025.pdf,Por la cual se modifica el Manual de Contratación del Ministerio de Salud y Protección Social.,Resolución,Salud,,2025-06-27T05:00:00Z
Resolución No 1324 de 2025.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 1324 de 2025.pdf,"Por la cual se da cumplimiento del Auto 504 de 2025 de la Sala Especial de Seguimiento a la Sentencia T-760 de 2008 de la Corte Constitucional

Diario Oficial No. 53.165 del 28 de junio de 2025",Resolución,Salud,,2025-06-27T05:00:00Z
Resolución No 914 de 2025.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 914 de 2025.pdf,Por la cual se adopta el Manual de Requisitos para la Implementación de las Buenas Prácticas de Reprocesamiento de Dispositivos Médicos y Elementos Reutilizables - DMER,Resolución,Salud,,2025-07-03T05:00:00Z
Resolucion No 1364 de 2025.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolucion No 1364 de 2025.pdf,"Por la cual se modifica el artículo 3 y el numeral 3.5 del artículo 24 de la Resolución 241 de 2013

Diario Oficial No. 53.171 del 04 de julio de 2025",Resolución,Salud,,2025-07-02T05:00:00Z
Concepto Jurídico 202542401240532 de 2025.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 202542401240532 de 2025.pdf,Concepto Jurídico 202542401240532 de 2025,Concepto,Salud,,
Concepto Jurídico 2025423000986742 de 2025.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 2025423000986742 de 2025.pdf,Concepto Jurídico 2025423000986742 de 2025,Concepto,Salud,,
Concepto Jurídico 2025423001312672 de 2025.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 2025423001312672 de 2025.pdf,Concepto Jurídico 2025423001312672 de 2025,Concepto,Salud,,
Concepto Jurídico 2025424001597492 de 2025.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 2025424001597492 de 2025.pdf,Concepto Jurídico 2025424001597492 de 2025,Concepto,Salud,,
Resolucion No 1444 de 2025.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolucion No 1444 de 2025.pdf,"Por la cual se adopta la Política Pública del Talento Humano en Salud

Diario Oficial No. 53.182 del 15 de julio de 2025",Resolución,Salud,,2025-07-15T05:00:00Z
Resolucion No 1597 de 2025.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolucion No 1597 de 2025.pdf,"Por la cual se establecen disposiciones para la gestión territorial integral de la salud pública incluida la Gestión en Salud Pública y el Plan de Salud Pública de Intervenciones Colectivas -PIC, en el marco del Plan Decenal de Salud Pública y la estrategia de Atención Primaria en Salud—APS
Publicada en el Diario Oficial No. 53.198 del 31 de julio de 2025",Resolución,Salud,,2025-07-30T05:00:00Z
Resolucion No 1598 de 2025.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolucion No 1598 de 2025.pdf,"Por la cual se autorizan unos laboratorios para la realización de análisis físicos, químicos y/o microbiológicos de agua para el consumo humano.

Publicada en el Diario Oficial No. 53.198 del 31 de julio de 2025",Resolución,Salud,,2025-07-30T05:00:00Z
Resolucion No 1519 de 2025.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolucion No 1519 de 2025.pdf,"Por la cual se modifican los artículos 2o y 7o de la Resolución 485 de 2025, modificada por la Resolución 1211 de 2025.

Publicada en el Diario Oficial No. 53.192 del 25 de julio de 2025

",Resolución,Salud,,2025-07-25T05:00:00Z
Resolucion No 1633 de 2025.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolucion No 1633 de 2025.pdf,"Por la cual se determina el marco técnico de infraestructura y equipamiento de edificaciones destinadas a la prestación de servicios de salud.

Publicada en el Diario Oficial No. 53.210 del 12 de agosto de 2025

",Resolución,Salud,,2025-08-11T05:00:00Z
